environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
respiratory_null_response_v1,respiratory,null_response,1,WIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,minimum_supported_action,200,13,0.065,0.03837635465,0.1080190793,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,maximum_supported_action,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,severity_rule,200,86,0.43,0.3633432233,0.4992951224,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,PDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,13,0.065,0.03837635465,0.1080190793,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,random_supported,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,maximum_supported_action,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,severity_rule,200,137,0.685,0.6176504391,0.7453767901,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,random_supported,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,maximum_supported_action,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,severity_rule,200,137,0.685,0.6176504391,0.7453767901,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,CWPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,empirical_behavior,200,156,0.78,0.7176120008,0.8318346164,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,random_supported,200,152,0.76,0.6962665902,0.8139338401,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,minimum_supported_action,200,10,0.05,0.0273826456,0.08957814814,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,maximum_supported_action,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,severity_rule,200,66,0.33,0.2685742587,0.3978331523,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,DR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,10,0.05,0.0273826456,0.08957814814,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,empirical_behavior,200,156,0.78,0.7176120008,0.8318346164,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,random_supported,200,155,0.775,0.7122587676,0.8273763028,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,minimum_supported_action,200,76,0.38,0.3155900585,0.4489328198,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,maximum_supported_action,200,176,0.88,0.827657479,0.9180200729,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,severity_rule,200,157,0.785,0.7229769265,0.8362812375,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,WDR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,76,0.38,0.3155900585,0.4489328198,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,FQE,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,random_supported,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,minimum_supported_action,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,maximum_supported_action,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,severity_rule,200,137,0.685,0.6176504391,0.7453767901,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,78,0.39,0.3250834314,0.4590625404,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,random_supported,200,175,0.875,0.82198575,0.9138802552,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,maximum_supported_action,200,29,0.145,0.1028935064,0.2004866753,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,severity_rule,200,5,0.025,0.01072471965,0.05717834041,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,IS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,maximum_supported_action,200,39,0.195,0.1460552053,0.2554404437,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,severity_rule,200,22,0.11,0.0737724446,0.16092691,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,random_supported,200,184,0.92,0.8740105117,0.9501594141,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,maximum_supported_action,200,117,0.585,0.515739149,0.6510571455,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,severity_rule,200,33,0.165,0.1199685533,0.2226578154,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,PDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,random_supported,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,maximum_supported_action,200,56,0.28,0.2223688977,0.3459230459,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,severity_rule,200,42,0.21,0.1592841207,0.2716461686,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,empirical_behavior,200,182,0.91,0.8622342812,0.9423125511,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,random_supported,200,182,0.91,0.8622342812,0.9423125511,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,maximum_supported_action,200,59,0.295,0.2361394386,0.3615871452,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,severity_rule,200,46,0.23,0.1770934326,0.2930830437,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,CWPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,empirical_behavior,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,random_supported,200,152,0.76,0.6962665902,0.8139338401,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,minimum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,maximum_supported_action,200,114,0.57,0.5007048776,0.6366567767,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,severity_rule,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,DR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,empirical_behavior,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,random_supported,200,148,0.74,0.675092544,0.7958616994,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,maximum_supported_action,200,56,0.28,0.2223688977,0.3459230459,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,severity_rule,200,46,0.23,0.1770934326,0.2930830437,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,WDR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,FQE,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,random_supported,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,maximum_supported_action,200,56,0.28,0.2223688977,0.3459230459,wilson_95,True
respiratory_null_response_v1,respiratory,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,severity_rule,200,42,0.21,0.1592841207,0.2716461686,wilson_95,True
