environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability,rank_and_sign_applicable,null_response_note
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,exact_behavior,20,masked,500,0.6905518691,0.778,0.7804,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,exact_behavior,none,masked,500,0.6905518691,0.778,0.7804,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,misspecified_behavior,20,masked,500,0.7632083908,0.8089333333,0.7808,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,misspecified_behavior,none,masked,500,0.7632083908,0.8089333333,0.7808,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,paper_lstm_h16,20,masked,500,0.7796905611,0.8257333333,0.8288,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,IS,paper_lstm_h16,none,masked,500,0.7796905611,0.8257333333,0.8288,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,crossfit_stronger,20,masked,500,0.5175353671,0.6873333333,0.6388,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,crossfit_stronger,none,masked,500,0.5121639385,0.6849333333,0.6356,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,exact_behavior,20,masked,500,0.6605501764,0.7613333333,0.7584,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,exact_behavior,none,masked,500,0.6605501764,0.7613333333,0.7584,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,misspecified_behavior,20,masked,500,0.7069935573,0.8052,0.8188,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,misspecified_behavior,none,masked,500,0.7069935573,0.8052,0.8188,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,paper_lstm_h16,20,masked,500,0.7347699913,0.8181333333,0.8336,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,PDIS,paper_lstm_h16,none,masked,500,0.7347699913,0.8181333333,0.8336,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,crossfit_stronger,20,masked,500,0.6294857143,0.7508,0.7328,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,crossfit_stronger,none,masked,500,0.6282285714,0.75,0.7324,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,exact_behavior,20,masked,500,0.6828571429,0.7754666667,0.7736,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,exact_behavior,none,masked,500,0.6828571429,0.7754666667,0.7736,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,misspecified_behavior,20,masked,500,0.6958857143,0.7834666667,0.7856,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,misspecified_behavior,none,masked,500,0.6958857143,0.7834666667,0.7856,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,paper_lstm_h16,20,masked,500,0.7062857143,0.7937333333,0.8036,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WDR,paper_lstm_h16,none,masked,500,0.7062857143,0.7937333333,0.8036,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,crossfit_stronger,20,masked,500,0.5853139079,0.7272,0.71,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,crossfit_stronger,none,masked,500,0.5835996222,0.7262666667,0.7096,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,exact_behavior,20,masked,500,0.6602211055,0.7606666667,0.7648,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,exact_behavior,none,masked,500,0.6602211055,0.7606666667,0.7648,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,misspecified_behavior,20,masked,500,0.6947971255,0.7794666667,0.7936,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,misspecified_behavior,none,masked,500,0.6947971255,0.7794666667,0.7936,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,paper_lstm_h16,20,masked,500,0.7187011932,0.7985333333,0.828,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WIS,paper_lstm_h16,none,masked,500,0.7187011932,0.7985333333,0.828,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,crossfit_stronger,20,masked,500,0.585121605,0.7312,0.7156,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,crossfit_stronger,none,masked,500,0.5836308853,0.7302666667,0.7148,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,exact_behavior,20,masked,500,0.6652442332,0.7645333333,0.7696,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,exact_behavior,none,masked,500,0.6652442332,0.7645333333,0.7696,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,misspecified_behavior,20,masked,500,0.6952187917,0.7809333333,0.7928,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,misspecified_behavior,none,masked,500,0.6952187917,0.7809333333,0.7928,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,paper_lstm_h16,20,masked,500,0.7138573741,0.7977333333,0.822,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,WPDIS,paper_lstm_h16,none,masked,500,0.7138573741,0.7977333333,0.822,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,crossfit_stronger,20,masked,500,0.585121605,0.7312,0.7156,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,crossfit_stronger,none,masked,500,0.5836308853,0.7302666667,0.7148,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,exact_behavior,20,masked,500,0.6652442332,0.7645333333,0.7696,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,exact_behavior,none,masked,500,0.6652442332,0.7645333333,0.7696,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,misspecified_behavior,20,masked,500,0.6952187917,0.7809333333,0.7928,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,misspecified_behavior,none,masked,500,0.6952187917,0.7809333333,0.7928,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,500,0.7138573741,0.7977333333,0.822,0.0,True,
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,3,support_restricted_WPDIS,paper_lstm_h16,none,masked,500,0.7138573741,0.7977333333,0.822,0.0,True,
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,exact_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,exact_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,misspecified_behavior,20,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,misspecified_behavior,none,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,paper_lstm_h16,20,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,CWPDIS,paper_lstm_h16,none,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,exact_behavior,20,masked,500,,,,0.0028,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,exact_behavior,none,masked,500,,,,0.0028,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,misspecified_behavior,20,masked,500,,,,0.106,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,misspecified_behavior,none,masked,500,,,,0.106,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,paper_lstm_h16,20,masked,500,,,,0.1468,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,DR,paper_lstm_h16,none,masked,500,,,,0.1468,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,crossfit_stronger,20,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,crossfit_stronger,none,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,exact_behavior,20,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,exact_behavior,none,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,misspecified_behavior,20,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,misspecified_behavior,none,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,paper_lstm_h16,20,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,FQE,paper_lstm_h16,none,masked,500,,,,0.3944,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,exact_behavior,20,masked,500,,,,0.0044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,exact_behavior,none,masked,500,,,,0.0044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,misspecified_behavior,20,masked,500,,,,0.2044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,misspecified_behavior,none,masked,500,,,,0.2044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,paper_lstm_h16,20,masked,500,,,,0.2576,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,paper_lstm_h16,none,masked,500,,,,0.2576,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,exact_behavior,20,masked,500,,,,0.0044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,exact_behavior,none,masked,500,,,,0.0044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,misspecified_behavior,20,masked,500,,,,0.2044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,misspecified_behavior,none,masked,500,,,,0.2044,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,paper_lstm_h16,20,masked,500,,,,0.2576,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,PDIS,paper_lstm_h16,none,masked,500,,,,0.2576,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,exact_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,exact_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,misspecified_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,misspecified_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,paper_lstm_h16,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WDR,paper_lstm_h16,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,exact_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,exact_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,misspecified_behavior,20,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,misspecified_behavior,none,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,paper_lstm_h16,20,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,paper_lstm_h16,none,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,exact_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,exact_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,misspecified_behavior,20,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,misspecified_behavior,none,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,paper_lstm_h16,20,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,WPDIS,paper_lstm_h16,none,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,crossfit_stronger,20,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,crossfit_stronger,none,masked,500,,,,0.0,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,exact_behavior,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,misspecified_behavior,20,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,misspecified_behavior,none,masked,500,,,,0.006,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,500,,,,0.0076,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,crossfit_stronger,20,masked,500,,,,0.0004,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,crossfit_stronger,none,masked,500,,,,0.0004,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,exact_behavior,20,masked,500,,,,0.0036,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,exact_behavior,none,masked,500,,,,0.0036,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,misspecified_behavior,20,masked,500,,,,0.0312,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,misspecified_behavior,none,masked,500,,,,0.0312,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,500,,,,0.0324,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,none,masked,500,,,,0.0324,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,crossfit_stronger,20,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,crossfit_stronger,none,masked,500,,,,0.0012,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,exact_behavior,20,masked,500,,,,0.014,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,exact_behavior,none,masked,500,,,,0.014,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,misspecified_behavior,20,masked,500,,,,0.218,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,misspecified_behavior,none,masked,500,,,,0.218,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,500,,,,0.226,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,none,masked,500,,,,0.226,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,crossfit_stronger,20,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,crossfit_stronger,none,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,exact_behavior,20,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,exact_behavior,none,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,misspecified_behavior,20,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,misspecified_behavior,none,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,none,masked,500,,,,0.3996,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,crossfit_stronger,20,masked,500,,,,0.0136,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,crossfit_stronger,none,masked,500,,,,0.0136,False,no_nonzero_true_order_or_behavior_relative_sign
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,exact_behavior,20,masked,500,,,,0.0208,False,no_nonzero_true_order_or_behavior_relative_sign
