task,mechanism,world_model,planner,variant,training_seed,exact_return,predicted_value,exploitation_gap,cem_iterations,candidate_sequences,elite_count,minimum_unique_sequences,support_mask_bypass,first_action_only_execution,matched_query_budget,claim_boundary
respiratory,null_response,grud_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.7886733062404936,0.4621162778867563,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H1_exhaustive,support_constrained,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H1_exhaustive,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H4_categorical_CEM,support_constrained,3417,0.3265570283537373,0.8308954018071248,0.5043383734533875,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8309979723084746,0.5044409439547373,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H8_categorical_CEM,support_constrained,3417,0.3265570283537373,0.7890085835567394,0.4624515552030021,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.7968935401136805,0.4703365117599432,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H1_exhaustive,support_constrained,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H1_exhaustive,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_constrained,3417,0.3265570283537373,0.8308954018071248,0.5043383734533875,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8301160453763556,0.5035590170226183,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_constrained,3417,0.3265570283537373,0.7890085835567394,0.4624515552030021,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.7915003266507382,0.4649432982970009,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H1_exhaustive,support_constrained,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H1_exhaustive,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8341947862364385,0.5076377578827012,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H4_categorical_CEM,support_constrained,3417,0.3265570283537373,0.8308954018071248,0.5043383734533875,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.8308954018071248,0.5043383734533875,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H8_categorical_CEM,support_constrained,3417,0.3265570283537373,0.7890085835567394,0.4624515552030021,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.3265570283537373,0.7910835637643138,0.4645265354105765,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model,H1_exhaustive,support_constrained,3420,0.3265570283537373,0.7555634833413567,0.4290064549876194,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model,H1_exhaustive,support_and_uncertainty_penalized,3420,0.3265570283537373,0.7555634833413567,0.4290064549876194,1,12,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
