environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,FQE,misspecified_behavior,none,masked,500,0.7611428571,0.7964,0.7908,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,FQE,paper_lstm_h16,20,masked,500,0.7611428571,0.7964,0.7908,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,FQE,paper_lstm_h16,none,masked,500,0.7611428571,0.7964,0.7908,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,crossfit_stronger,20,masked,500,0.6114285714,0.7556,0.7132,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,crossfit_stronger,none,masked,500,0.6258285714,0.7798666667,0.7604,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,exact_behavior,20,masked,500,0.6212571429,0.7638666667,0.7436,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,exact_behavior,none,masked,500,0.6398857143,0.7812,0.75,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,misspecified_behavior,20,masked,500,0.2403428571,0.574,0.3992,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,misspecified_behavior,none,masked,500,0.2403428571,0.574,0.3992,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,paper_lstm_h16,20,masked,500,0.1192,0.5177333333,0.3464,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,IS,paper_lstm_h16,none,masked,500,0.1192,0.5177333333,0.3464,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,crossfit_stronger,20,masked,500,0.6042285714,0.7521333333,0.7084,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,crossfit_stronger,none,masked,500,0.6192,0.7772,0.7588,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,exact_behavior,20,masked,500,0.6141714286,0.7609333333,0.7424,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,exact_behavior,none,masked,500,0.6332571429,0.7784,0.7496,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,misspecified_behavior,20,masked,500,0.2342857143,0.5709333333,0.3936,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,misspecified_behavior,none,masked,500,0.2342857143,0.5709333333,0.3936,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,paper_lstm_h16,20,masked,500,0.1194285714,0.5178666667,0.346,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,PDIS,paper_lstm_h16,none,masked,500,0.1194285714,0.5178666667,0.346,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,crossfit_stronger,20,masked,500,0.7877714286,0.8410666667,0.8052,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,crossfit_stronger,none,masked,500,0.7724571429,0.8417333333,0.824,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,exact_behavior,20,masked,500,0.7987428571,0.8501333333,0.826,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,exact_behavior,none,masked,500,0.7882285714,0.8477333333,0.8208,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,misspecified_behavior,20,masked,500,0.7707428571,0.8124,0.782,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,misspecified_behavior,none,masked,500,0.7707428571,0.8124,0.782,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,paper_lstm_h16,20,masked,500,0.7515428571,0.7974666667,0.78,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WDR,paper_lstm_h16,none,masked,500,0.7515428571,0.7974666667,0.78,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,crossfit_stronger,20,masked,500,0.796,0.8472,0.8216,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,crossfit_stronger,none,masked,500,0.7826285714,0.8501333333,0.8432,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,exact_behavior,20,masked,500,0.8152,0.8624,0.8476,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,exact_behavior,none,masked,500,0.7977142857,0.8562666667,0.8376,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,misspecified_behavior,20,masked,500,0.7858285714,0.8132,0.7948,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,misspecified_behavior,none,masked,500,0.7858285714,0.8132,0.7948,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,paper_lstm_h16,20,masked,500,0.7635428571,0.7978666667,0.7912,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WIS,paper_lstm_h16,none,masked,500,0.7635428571,0.7978666667,0.7912,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,crossfit_stronger,20,masked,500,0.7961142857,0.8477333333,0.8204,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,crossfit_stronger,none,masked,500,0.7827428571,0.8508,0.8444,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,exact_behavior,20,masked,500,0.8155428571,0.8622666667,0.848,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,exact_behavior,none,masked,500,0.7944,0.8542666667,0.8368,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,misspecified_behavior,20,masked,500,0.7858285714,0.8129333333,0.7956,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,misspecified_behavior,none,masked,500,0.7858285714,0.8129333333,0.7956,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,paper_lstm_h16,20,masked,500,0.7619428571,0.7972,0.79,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,WPDIS,paper_lstm_h16,none,masked,500,0.7619428571,0.7972,0.79,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,crossfit_stronger,20,masked,500,0.7961142857,0.8477333333,0.8204,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,crossfit_stronger,none,masked,500,0.7827428571,0.8508,0.8444,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,exact_behavior,20,masked,500,0.8155428571,0.8622666667,0.848,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,exact_behavior,none,masked,500,0.7944,0.8542666667,0.8368,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,misspecified_behavior,20,masked,500,0.7858285714,0.8129333333,0.7956,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,misspecified_behavior,none,masked,500,0.7858285714,0.8129333333,0.7956,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,500,0.7619428571,0.7972,0.79,0.0
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,3,support_restricted_WPDIS,paper_lstm_h16,none,masked,500,0.7619428571,0.7972,0.79,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,crossfit_stronger,20,masked,500,0.4096622572,0.6632,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,crossfit_stronger,none,masked,500,0.3967062591,0.6498666667,0.6856,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,exact_behavior,20,masked,500,0.4182048952,0.6677333333,0.696,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,exact_behavior,none,masked,500,0.4014691261,0.6516,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,misspecified_behavior,20,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,misspecified_behavior,none,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,paper_lstm_h16,20,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,CWPDIS,paper_lstm_h16,none,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,crossfit_stronger,20,masked,500,0.4063778485,0.6470666667,0.688,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,crossfit_stronger,none,masked,500,0.3954139221,0.6374666667,0.6888,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,exact_behavior,20,masked,500,0.4103303025,0.6486666667,0.6924,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,exact_behavior,none,masked,500,0.4006351984,0.6394666667,0.6952,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,misspecified_behavior,20,masked,500,0.4203945455,0.6544,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,misspecified_behavior,none,masked,500,0.4203945455,0.6544,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,paper_lstm_h16,20,masked,500,0.4262110234,0.6590666667,0.6828,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,DR,paper_lstm_h16,none,masked,500,0.4262110234,0.6590666667,0.6828,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,crossfit_stronger,20,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,crossfit_stronger,none,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,exact_behavior,20,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,exact_behavior,none,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,misspecified_behavior,20,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,misspecified_behavior,none,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,paper_lstm_h16,20,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,FQE,paper_lstm_h16,none,masked,500,0.4027073577,0.6514666667,0.668,0.1452
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,crossfit_stronger,20,masked,500,0.414894643,0.6537333333,0.6864,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,crossfit_stronger,none,masked,500,0.397816845,0.6384,0.688,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,exact_behavior,20,masked,500,0.4267278058,0.6584,0.6964,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,exact_behavior,none,masked,500,0.4056216434,0.6386666667,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,misspecified_behavior,20,masked,500,0.3522463201,0.6285333333,0.6324,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,misspecified_behavior,none,masked,500,0.3522463201,0.6285333333,0.6324,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,paper_lstm_h16,20,masked,500,0.1694691682,0.5558666667,0.5348,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,IS,paper_lstm_h16,none,masked,500,0.1694691682,0.5558666667,0.5348,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,crossfit_stronger,20,masked,500,0.414894643,0.6537333333,0.6864,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,crossfit_stronger,none,masked,500,0.397816845,0.6384,0.688,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,exact_behavior,20,masked,500,0.4267278058,0.6584,0.6964,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,exact_behavior,none,masked,500,0.4056216434,0.6386666667,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,misspecified_behavior,20,masked,500,0.3522463201,0.6285333333,0.6324,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,misspecified_behavior,none,masked,500,0.3522463201,0.6285333333,0.6324,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,paper_lstm_h16,20,masked,500,0.1694691682,0.5558666667,0.5348,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,PDIS,paper_lstm_h16,none,masked,500,0.1694691682,0.5558666667,0.5348,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,crossfit_stronger,20,masked,500,0.3996222133,0.6529333333,0.6892,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,crossfit_stronger,none,masked,500,0.3934290943,0.6465333333,0.69,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,exact_behavior,20,masked,500,0.3991800748,0.6552,0.6912,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,exact_behavior,none,masked,500,0.3935767378,0.6494666667,0.6936,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,misspecified_behavior,20,masked,500,0.4045715253,0.6589333333,0.68,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,misspecified_behavior,none,masked,500,0.4045715253,0.6589333333,0.68,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,paper_lstm_h16,20,masked,500,0.4049177194,0.6606666667,0.6716,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WDR,paper_lstm_h16,none,masked,500,0.4049177194,0.6606666667,0.6716,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,crossfit_stronger,20,masked,500,0.4096622572,0.6632,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,crossfit_stronger,none,masked,500,0.3967062591,0.6498666667,0.6856,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,exact_behavior,20,masked,500,0.4182048952,0.6677333333,0.696,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,exact_behavior,none,masked,500,0.4014691261,0.6516,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,misspecified_behavior,20,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,misspecified_behavior,none,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,paper_lstm_h16,20,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WIS,paper_lstm_h16,none,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,crossfit_stronger,20,masked,500,0.4096622572,0.6632,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,crossfit_stronger,none,masked,500,0.3967062591,0.6498666667,0.6856,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,exact_behavior,20,masked,500,0.4182048952,0.6677333333,0.696,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,exact_behavior,none,masked,500,0.4014691261,0.6516,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,misspecified_behavior,20,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,misspecified_behavior,none,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,paper_lstm_h16,20,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,WPDIS,paper_lstm_h16,none,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,crossfit_stronger,20,masked,500,0.4096622572,0.6632,0.6836,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,crossfit_stronger,none,masked,500,0.3967062591,0.6498666667,0.6856,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,exact_behavior,20,masked,500,0.4182048952,0.6677333333,0.696,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,exact_behavior,none,masked,500,0.4014691261,0.6516,0.6984,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,misspecified_behavior,20,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,misspecified_behavior,none,masked,500,0.3538695281,0.6426666667,0.6356,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,500,0.2051946167,0.5842666667,0.5632,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,crossfit_stronger,20,masked,500,0.3800117278,0.6568,0.6552,0.0012
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,crossfit_stronger,none,masked,500,0.3836146507,0.654,0.6704,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,exact_behavior,20,masked,500,0.4043258065,0.6669333333,0.6688,0.0012
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,exact_behavior,none,masked,500,0.4144279986,0.6693333333,0.6884,0.0012
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,misspecified_behavior,20,masked,500,0.2973852269,0.6242666667,0.5896,0.0012
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,misspecified_behavior,none,masked,500,0.2973852269,0.6242666667,0.5896,0.0012
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,paper_lstm_h16,20,masked,500,0.1585956399,0.5734666667,0.5576,0.0184
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,CWPDIS,paper_lstm_h16,none,masked,500,0.1585956399,0.5734666667,0.5576,0.0184
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,crossfit_stronger,20,masked,500,0.3808834851,0.6552,0.6592,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,crossfit_stronger,none,masked,500,0.3781623184,0.6497333333,0.6696,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,exact_behavior,20,masked,500,0.3920213368,0.6625333333,0.6704,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,exact_behavior,none,masked,500,0.3971708679,0.6630666667,0.6808,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,misspecified_behavior,20,masked,500,0.4308175857,0.6764,0.6688,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,misspecified_behavior,none,masked,500,0.4308175857,0.6764,0.6688,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,paper_lstm_h16,20,masked,500,0.4217005841,0.6704,0.6532,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,DR,paper_lstm_h16,none,masked,500,0.4217005841,0.6704,0.6532,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,crossfit_stronger,20,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,crossfit_stronger,none,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,exact_behavior,20,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,exact_behavior,none,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,misspecified_behavior,20,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,misspecified_behavior,none,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,paper_lstm_h16,20,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,FQE,paper_lstm_h16,none,masked,500,0.4007016315,0.6684,0.656,0.1608
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,crossfit_stronger,20,masked,500,0.4419354638,0.6761333333,0.6868,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,crossfit_stronger,none,masked,500,0.4295325409,0.6661333333,0.6916,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,exact_behavior,20,masked,500,0.4565094011,0.682,0.7032,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,exact_behavior,none,masked,500,0.4454995972,0.6716,0.7056,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,misspecified_behavior,20,masked,500,0.4477794778,0.6792,0.6716,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,misspecified_behavior,none,masked,500,0.4477794778,0.6792,0.6716,0.0
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,paper_lstm_h16,20,masked,500,0.1816571912,0.5706666667,0.5372,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,IS,paper_lstm_h16,none,masked,500,0.1816571912,0.5706666667,0.5372,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,crossfit_stronger,20,masked,500,0.3774211781,0.6481333333,0.6564,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,crossfit_stronger,none,masked,500,0.3781335882,0.6433333333,0.674,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,exact_behavior,20,masked,500,0.4088113863,0.6616,0.674,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,exact_behavior,none,masked,500,0.4153824007,0.6616,0.6956,0.0008
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,misspecified_behavior,20,masked,500,0.2877794416,0.6098666667,0.5724,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,misspecified_behavior,none,masked,500,0.2877794416,0.6098666667,0.5724,0.0004
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,paper_lstm_h16,20,masked,500,0.08807051498,0.5309333333,0.4924,0.0156
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,PDIS,paper_lstm_h16,none,masked,500,0.08807051498,0.5309333333,0.4924,0.0156
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,2,WDR,crossfit_stronger,20,masked,500,0.3909435267,0.66,0.6676,0.0
