environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,FQE,paper_lstm_h16,none,masked,maximum_supported_action,500,233,0.466,0.4227007775,0.5098176777,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,FQE,paper_lstm_h16,none,masked,minimum_supported_action,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,FQE,paper_lstm_h16,none,masked,random_supported,500,375,0.75,0.7102363265,0.7859515033,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,FQE,paper_lstm_h16,none,masked,severity_rule,500,451,0.902,0.8727939491,0.9250760811,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,empirical_behavior,500,491,0.982,0.9661483291,0.9905018067,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,500,341,0.682,0.6399250012,0.7212997388,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,maximum_supported_action,500,372,0.744,0.70398703,0.7802922918,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,minimum_supported_action,500,500,1.0,0.9923756595,1.0,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,random_supported,500,430,0.86,0.8268331351,0.8876773398,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,20,masked,severity_rule,500,477,0.954,0.9319222072,0.9691548916,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,empirical_behavior,500,491,0.982,0.9661483291,0.9905018067,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,500,341,0.682,0.6399250012,0.7212997388,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,maximum_supported_action,500,372,0.744,0.70398703,0.7802922918,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,minimum_supported_action,500,500,1.0,0.9923756595,1.0,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,random_supported,500,430,0.86,0.8268331351,0.8876773398,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,crossfit_stronger,none,masked,severity_rule,500,477,0.954,0.9319222072,0.9691548916,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,exact_dynamic_programming_oracle,500,359,0.718,0.6770122208,0.7556635668,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,maximum_supported_action,500,362,0.724,0.6832224284,0.7613618671,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,minimum_supported_action,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,random_supported,500,416,0.832,0.7967256709,0.862211767,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,20,masked,severity_rule,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,exact_dynamic_programming_oracle,500,358,0.716,0.6749440569,0.753762228,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,maximum_supported_action,500,360,0.72,0.6790813332,0.757563957,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,minimum_supported_action,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,random_supported,500,416,0.832,0.7967256709,0.862211767,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,exact_behavior,none,masked,severity_rule,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,empirical_behavior,500,455,0.91,0.8816905887,0.9320574521,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,500,387,0.774,0.7353316423,0.8084902191,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,maximum_supported_action,500,368,0.736,0.6956691427,0.7727321686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,minimum_supported_action,500,346,0.692,0.6501980013,0.7308742519,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,random_supported,500,457,0.914,0.8861601885,0.9355268576,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,20,masked,severity_rule,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,empirical_behavior,500,455,0.91,0.8816905887,0.9320574521,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,500,387,0.774,0.7353316423,0.8084902191,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,maximum_supported_action,500,368,0.736,0.6956691427,0.7727321686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,minimum_supported_action,500,346,0.692,0.6501980013,0.7308742519,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,random_supported,500,457,0.914,0.8861601885,0.9355268576,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,misspecified_behavior,none,masked,severity_rule,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,empirical_behavior,500,441,0.882,0.8507680121,0.9074069917,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,429,0.858,0.8246703327,0.8858706396,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,maximum_supported_action,500,438,0.876,0.8442125871,0.9020539089,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,minimum_supported_action,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,random_supported,500,418,0.836,0.8010053635,0.8658710797,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,20,masked,severity_rule,500,442,0.884,0.852958163,0.9091863435,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,empirical_behavior,500,441,0.882,0.8507680121,0.9074069917,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,500,429,0.858,0.8246703327,0.8858706396,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,maximum_supported_action,500,438,0.876,0.8442125871,0.9020539089,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,minimum_supported_action,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,random_supported,500,418,0.836,0.8010053635,0.8658710797,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,IS,paper_lstm_h16,none,masked,severity_rule,500,442,0.884,0.852958163,0.9091863435,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,empirical_behavior,500,491,0.982,0.9661483291,0.9905018067,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,500,341,0.682,0.6399250012,0.7212997388,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,maximum_supported_action,500,372,0.744,0.70398703,0.7802922918,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,minimum_supported_action,500,500,1.0,0.9923756595,1.0,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,random_supported,500,430,0.86,0.8268331351,0.8876773398,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,20,masked,severity_rule,500,477,0.954,0.9319222072,0.9691548916,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,empirical_behavior,500,491,0.982,0.9661483291,0.9905018067,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,500,341,0.682,0.6399250012,0.7212997388,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,maximum_supported_action,500,372,0.744,0.70398703,0.7802922918,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,minimum_supported_action,500,500,1.0,0.9923756595,1.0,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,random_supported,500,430,0.86,0.8268331351,0.8876773398,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,crossfit_stronger,none,masked,severity_rule,500,477,0.954,0.9319222072,0.9691548916,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,500,359,0.718,0.6770122208,0.7556635668,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,maximum_supported_action,500,362,0.724,0.6832224284,0.7613618671,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,minimum_supported_action,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,random_supported,500,416,0.832,0.7967256709,0.862211767,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,20,masked,severity_rule,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,exact_dynamic_programming_oracle,500,358,0.716,0.6749440569,0.753762228,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,maximum_supported_action,500,360,0.72,0.6790813332,0.757563957,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,minimum_supported_action,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,random_supported,500,416,0.832,0.7967256709,0.862211767,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,exact_behavior,none,masked,severity_rule,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,empirical_behavior,500,455,0.91,0.8816905887,0.9320574521,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,500,387,0.774,0.7353316423,0.8084902191,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,maximum_supported_action,500,368,0.736,0.6956691427,0.7727321686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,minimum_supported_action,500,346,0.692,0.6501980013,0.7308742519,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,random_supported,500,457,0.914,0.8861601885,0.9355268576,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,20,masked,severity_rule,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,empirical_behavior,500,455,0.91,0.8816905887,0.9320574521,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,500,387,0.774,0.7353316423,0.8084902191,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,maximum_supported_action,500,368,0.736,0.6956691427,0.7727321686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,minimum_supported_action,500,346,0.692,0.6501980013,0.7308742519,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,random_supported,500,457,0.914,0.8861601885,0.9355268576,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,misspecified_behavior,none,masked,severity_rule,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,empirical_behavior,500,441,0.882,0.8507680121,0.9074069917,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,429,0.858,0.8246703327,0.8858706396,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,438,0.876,0.8442125871,0.9020539089,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,random_supported,500,418,0.836,0.8010053635,0.8658710797,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,20,masked,severity_rule,500,442,0.884,0.852958163,0.9091863435,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,empirical_behavior,500,441,0.882,0.8507680121,0.9074069917,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,500,429,0.858,0.8246703327,0.8858706396,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,maximum_supported_action,500,438,0.876,0.8442125871,0.9020539089,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,minimum_supported_action,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,random_supported,500,418,0.836,0.8010053635,0.8658710797,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,PDIS,paper_lstm_h16,none,masked,severity_rule,500,442,0.884,0.852958163,0.9091863435,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,500,331,0.662,0.619442738,0.7020869757,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,maximum_supported_action,500,356,0.712,0.6708105508,0.7499567289,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,minimum_supported_action,500,495,0.99,0.9768069002,0.9957212461,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,random_supported,500,357,0.714,0.6728768355,0.7518599468,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,20,masked,severity_rule,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,empirical_behavior,500,472,0.944,0.9202552064,0.9609743793,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,500,332,0.664,0.6214872242,0.7040119922,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,maximum_supported_action,500,359,0.718,0.6770122208,0.7556635668,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,minimum_supported_action,500,495,0.99,0.9768069002,0.9957212461,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,random_supported,500,357,0.714,0.6728768355,0.7518599468,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,crossfit_stronger,none,masked,severity_rule,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,empirical_behavior,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,exact_dynamic_programming_oracle,500,332,0.664,0.6214872242,0.7040119922,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,maximum_supported_action,500,353,0.706,0.6646172592,0.7442415126,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,minimum_supported_action,500,454,0.908,0.8794612619,0.9303172763,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,random_supported,500,358,0.716,0.6749440569,0.753762228,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,20,masked,severity_rule,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,empirical_behavior,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,exact_dynamic_programming_oracle,500,333,0.666,0.6235325314,0.7059361875,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,maximum_supported_action,500,359,0.718,0.6770122208,0.7556635668,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,minimum_supported_action,500,454,0.908,0.8794612619,0.9303172763,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,random_supported,500,358,0.716,0.6749440569,0.753762228,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,exact_behavior,none,masked,severity_rule,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,misspecified_behavior,20,masked,empirical_behavior,500,473,0.946,0.9225734385,0.9626256498,wilson_95,True
kdd107_aki_rrt_delayed_tradeoff,aki_rrt,delayed_tradeoff,1,WDR,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,500,290,0.58,0.5362894568,0.6224906487,wilson_95,True
